exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesDosSeguradosInativoFinanceiro;Inativo;582486,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesDosSeguradosInativoFinanceiro;Inativo;296030,94
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesDosSeguradosPensionistaFinanceiro;Pensionista;118608,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesDosSeguradosPensionistaFinanceiro;Pensionista;71488,03
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesPatronalFinanceiro;Receita de Contribuições Patronais;37323315,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesPatronalFinanceiro;Receita de Contribuições Patronais;9278308,03
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesPatronalAtivoFinanceiro;Ativo;37323315,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesPatronalAtivoFinanceiro;Ativo;9278308,03
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaPatrimonialRPPSBrutaFinanceiro;Receita Patrimonial;381975,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaPatrimonialRPPSBrutaFinanceiro;Receita Patrimonial;282026,83
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitasDeValoresMobiliariosPrevidenciariasBrutasFinanceiro;Receitas de Valores Mobiliários;381975,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitasDeValoresMobiliariosPrevidenciariasBrutasFinanceiro;Receitas de Valores Mobiliários;282026,83
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);OutrasReceitasCorrentesRPPSBrutasFinanceiro;Outras Receitas Correntes;1321636,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);OutrasReceitasCorrentesRPPSBrutasFinanceiro;Outras Receitas Correntes;67589,35
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);DemaisReceitasCorrentesRPPSBrutasFinanceiro;Demais Receitas Correntes;1321636,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);DemaisReceitasCorrentesRPPSBrutasFinanceiro;Demais Receitas Correntes;67589,35
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);TotalReceitasRPPSFinanceiro;TOTAL DAS RECEITAS DO FUNDO EM REPARTIÇÃO (IX) = (VII + VIII);56248473,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);TotalReceitasRPPSFinanceiro;TOTAL DAS RECEITAS DO FUNDO EM REPARTIÇÃO (IX) = (VII + VIII);16269096,37
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasPrevidenciariasExcetoIntraOrcamentariasBeneficiosFinanceiro;Benefícios;45664000,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DespesasPrevidenciariasExcetoIntraOrcamentariasBeneficiosFinanceiro;Benefícios;23352427,56
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DespesasPrevidenciariasExcetoIntraOrcamentariasBeneficiosFinanceiro;Benefícios;23352427,56
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DespesasPrevidenciariasExcetoIntraOrcamentariasBeneficiosFinanceiro;Benefícios;23352427,56
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasPrevidenciariasExcetoIntraOrcamentariasAposentadoriasFinanceiro;Aposentadorias;32324000,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DespesasPrevidenciariasExcetoIntraOrcamentariasAposentadoriasFinanceiro;Aposentadorias;15722322,66
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DespesasPrevidenciariasExcetoIntraOrcamentariasAposentadoriasFinanceiro;Aposentadorias;15722322,66
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DespesasPrevidenciariasExcetoIntraOrcamentariasAposentadoriasFinanceiro;Aposentadorias;15722322,66
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasExcetoIntraOrcamentariasPessoalCivilPensoesRPPSFinanceiro;Pensões por Morte;13340000,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DespesasExcetoIntraOrcamentariasPessoalCivilPensoesRPPSFinanceiro;Pensões por Morte;7630104,9
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DespesasExcetoIntraOrcamentariasPessoalCivilPensoesRPPSFinanceiro;Pensões por Morte;7630104,9
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DespesasExcetoIntraOrcamentariasPessoalCivilPensoesRPPSFinanceiro;Pensões por Morte;7630104,9
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasExcetoIntraOrcamentariasOutrasDepesasRPPSFinanceiro;Outras Despesas Previdenciárias;1000000,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DespesasExcetoIntraOrcamentariasOutrasDepesasRPPSFinanceiro;Outras Despesas Previdenciárias;496980,09
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DespesasExcetoIntraOrcamentariasOutrasDepesasRPPSFinanceiro;Outras Despesas Previdenciárias;496980,09
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DespesasExcetoIntraOrcamentariasOutrasDepesasRPPSFinanceiro;Outras Despesas Previdenciárias;496980,09
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasExcetoIntraOrcamentariasDemaisDespesasRPPSFinanceiro;Demais Despesas Previdenciárias;1000000,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DespesasExcetoIntraOrcamentariasDemaisDespesasRPPSFinanceiro;Demais Despesas Previdenciárias;496980,09
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DespesasExcetoIntraOrcamentariasDemaisDespesasRPPSFinanceiro;Demais Despesas Previdenciárias;496980,09
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DespesasExcetoIntraOrcamentariasDemaisDespesasRPPSFinanceiro;Demais Despesas Previdenciárias;496980,09
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);TotalDasDespesasRPPSFinanceiro;TOTAL DAS DESPESAS DO FUNDO EM REPARTIÇÃO (X);46664000,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);TotalDasDespesasRPPSFinanceiro;TOTAL DAS DESPESAS DO FUNDO EM REPARTIÇÃO (X);23849407,65
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);TotalDasDespesasRPPSFinanceiro;TOTAL DAS DESPESAS DO FUNDO EM REPARTIÇÃO (X);23849407,65
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);TotalDasDespesasRPPSFinanceiro;TOTAL DAS DESPESAS DO FUNDO EM REPARTIÇÃO (X);23849407,65
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);RREO4ResultadoRPPSFinanceiro;RESULTADO PREVIDENCIÁRIO - FUNDO EM REPARTIÇÃO (XI) = (IX ¿ X);9584473,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);RREO4ResultadoRPPSFinanceiro;RESULTADO PREVIDENCIÁRIO - FUNDO EM REPARTIÇÃO (XI) = (IX ¿ X);-7580311,28
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);RREO4ResultadoRPPSFinanceiro;RESULTADO PREVIDENCIÁRIO - FUNDO EM REPARTIÇÃO (XI) = (IX ¿ X);-7580311,28
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);RREO4ResultadoRPPSFinanceiro;RESULTADO PREVIDENCIÁRIO - FUNDO EM REPARTIÇÃO (XI) = (IX ¿ X);-7580311,28
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasCorrentesDaAdministracaoRPPS;DESPESAS CORRENTES (XIII);2952500,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DespesasCorrentesDaAdministracaoRPPS;DESPESAS CORRENTES (XIII);1387446,19
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DespesasCorrentesDaAdministracaoRPPS;DESPESAS CORRENTES (XIII);1181272,32
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DespesasCorrentesDaAdministracaoRPPS;DESPESAS CORRENTES (XIII);1181272,32
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);PessoalEEncargosSociaisDaAdministracaoRPPS;Pessoal e Encargos Sociais;2802500,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);PessoalEEncargosSociaisDaAdministracaoRPPS;Pessoal e Encargos Sociais;1372421,19
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);PessoalEEncargosSociaisDaAdministracaoRPPS;Pessoal e Encargos Sociais;1166247,32
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);PessoalEEncargosSociaisDaAdministracaoRPPS;Pessoal e Encargos Sociais;1166247,32
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DemaisDespesasCorrentesDaAdministracaoRPPS;Demais Despesas Correntes;150000,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DemaisDespesasCorrentesDaAdministracaoRPPS;Demais Despesas Correntes;15025,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DemaisDespesasCorrentesDaAdministracaoRPPS;Demais Despesas Correntes;15025,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DemaisDespesasCorrentesDaAdministracaoRPPS;Demais Despesas Correntes;15025,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);TotalDasDespesasDaAdministracaoRPPS;TOTAL DAS DESPESAS DA ADMINISTRAÇÃO RPPS (XV) = (XIII + XIV);2952500,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);TotalDasDespesasDaAdministracaoRPPS;TOTAL DAS DESPESAS DA ADMINISTRAÇÃO RPPS (XV) = (XIII + XIV);1387446,19
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);TotalDasDespesasDaAdministracaoRPPS;TOTAL DAS DESPESAS DA ADMINISTRAÇÃO RPPS (XV) = (XIII + XIV);1181272,32
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);TotalDasDespesasDaAdministracaoRPPS;TOTAL DAS DESPESAS DA ADMINISTRAÇÃO RPPS (XV) = (XIII + XIV);1181272,32
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);ResultadoDaAdministracaoRPPS;RESULTADO DA ADMINISTRAÇÃO RPPS (XVI) = (XII ¿ XV);-2952500,0
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);ResultadoDaAdministracaoRPPS;RESULTADO DA ADMINISTRAÇÃO RPPS (XVI) = (XII ¿ XV);-1387446,19
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);ResultadoDaAdministracaoRPPS;RESULTADO DA ADMINISTRAÇÃO RPPS (XVI) = (XII ¿ XV);-1181272,32
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);ResultadoDaAdministracaoRPPS;RESULTADO DA ADMINISTRAÇÃO RPPS (XVI) = (XII ¿ XV);-1181272,32
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ContribuicoesDosServidoresBeneficiosMantidosPeloTesouro;Contribuições dos Servidores;9234841,07
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);TotalDasReceitasBeneficiosMantidosPeloTesouro;TOTAL DAS RECEITAS  (BENEFÍCIOS MANTIDOS PELO TESOURO) (XVII);9234841,07
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);ResultadoDosBeneficiosMantidosPeloTesouro;RESULTADO DOS BENEFÍCIOS MANTIDOS PELO TESOURO (XIX) = (XVII - XVIII);9234841,07
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);ResultadoDosBeneficiosMantidosPeloTesouro;RESULTADO DOS BENEFÍCIOS MANTIDOS PELO TESOURO (XIX) = (XVII - XVIII);9234841,07
2021;RREO;3;B;Prefeitura Municipal de Macapá - AP;1600303;AP;512902;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);ResultadoDosBeneficiosMantidosPeloTesouro;RESULTADO DOS BENEFÍCIOS MANTIDOS PELO TESOURO (XIX) = (XVII - XVIII);9234841,07
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitasCorrentesRPPSBrutasPrevidenciario;RECEITAS CORRENTES (I);36730320,34
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitasCorrentesRPPSBrutasPrevidenciario;RECEITAS CORRENTES (I);36730320,34
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesDosSeguradosBrutaPrevidenciario;Receita de Contribuições dos Segurados;12591225,84
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesDosSeguradosBrutaPrevidenciario;Receita de Contribuições dos Segurados;12591225,84
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesDosSeguradoslAtivoPrevidenciario;Ativo;12591225,84
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesDosSeguradoslAtivoPrevidenciario;Ativo;12591225,84
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesPatronalPrevidenciario;Receita de Contribuições Patronais;22937060,38
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesPatronalPrevidenciario;Receita de Contribuições Patronais;22937060,38
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoesPatronalAtivoPrevidenciario;Ativo;22937060,38
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaDeContribuicoesPatronalAtivoPrevidenciario;Ativo;22937060,38
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitaPatrimonialRPPSBrutaPrevidenciario;Receita Patrimonial;395585,74
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitaPatrimonialRPPSBrutaPrevidenciario;Receita Patrimonial;395585,74
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);ReceitasDeValoresMobiliariosPrevidenciariasBrutasPrevidenciario;Receitas de Valores Mobiliários;395585,74
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);ReceitasDeValoresMobiliariosPrevidenciariasBrutasPrevidenciario;Receitas de Valores Mobiliários;395585,74
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);OutrasReceitasCorrentesRPPSBrutasPrevidenciario;Outras Receitas Correntes;806448,38
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);OutrasReceitasCorrentesRPPSBrutasPrevidenciario;Outras Receitas Correntes;806448,38
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);DemaisReceitasCorrentesRPPSBrutasPrevidenciario;Demais Receitas Correntes;806448,38
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);DemaisReceitasCorrentesRPPSBrutasPrevidenciario;Demais Receitas Correntes;806448,38
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;PREVISÃO ATUALIZADA (a);TotalReceitasRPPSPrevidenciario;TOTAL DAS RECEITAS DO FUNDO EM CAPITALIZAÇÃO (IV) = (I + III - II);36730320,34
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;RECEITAS REALIZADAS ATÉ O BIMESTRE (b);TotalReceitasRPPSPrevidenciario;TOTAL DAS RECEITAS DO FUNDO EM CAPITALIZAÇÃO (IV) = (I + III - II);36730320,34
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasPrevidenciariasExcetoIntraOrcamentariasBeneficiosPrevidenciario;Benefícios;2525532,32
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DespesasPrevidenciariasExcetoIntraOrcamentariasBeneficiosPrevidenciario;Benefícios;2525532,32
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DespesasPrevidenciariasExcetoIntraOrcamentariasBeneficiosPrevidenciario;Benefícios;2525532,32
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DespesasPrevidenciariasExcetoIntraOrcamentariasBeneficiosPrevidenciario;Benefícios;2525532,32
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasPrevidenciariasExcetoIntraOrcamentariasAposentadoriasPrevidenciario;Aposentadorias;1937405,24
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;DESPESAS EMPENHADAS ATÉ O BIMESTRE (d);DespesasPrevidenciariasExcetoIntraOrcamentariasAposentadoriasPrevidenciario;Aposentadorias;1937405,24
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (e);DespesasPrevidenciariasExcetoIntraOrcamentariasAposentadoriasPrevidenciario;Aposentadorias;1937405,24
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;DESPESAS PAGAS ATÉ O BIMESTRE (f);DespesasPrevidenciariasExcetoIntraOrcamentariasAposentadoriasPrevidenciario;Aposentadorias;1937405,24
2021;RREO;3;B;Prefeitura Municipal de Maceió - AL;2704302;AL;1025360;RREO-Anexo 04;M;Padrão;DOTAÇÃO ATUALIZADA (c);DespesasExcetoIntraOrcamentariasPessoalCivilPensoesRPPSPrevidenciario;Pensões por Morte;588127,08
